02/08/2021,11:20:12,,Init,Error,"System exception at initialization: Could not find the UI element corresponding to this selector:
[1] <wnd app='quiterweb.exe' cls='TfrmConectar' title='Conexi�n al sistema Quiter Auto'/>

Search failed at selector tag:
[1] <wnd app='quiterweb.exe' cls='TfrmConectar' title='Conexi�n al sistema Quiter Auto'/>

The closest matches found are:
[70%] <wnd app='quiterweb.exe' cls='TfrmPrincipal' title='Quiter Auto Web (quiter.autocom.mx - UV)'/>
[63%] <wnd app='quiterweb.exe' cls='TApplication' title='Quiter Auto Web (quiter.autocom.mx - UV)'/>
[44%] <wnd app='quiterweb.exe' cls='Internet Explorer_Hidden'/> at Source: Invoke Quiter_Init workflow: Invoke Quiter_Login_CV workflow: CV Ventana Login Quiter"
03/08/2021,01:01:15,,Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Quiter_Validacion_Referencias workflow,Failed,"System exception. Retry: 1. The values provided for the root activity's arguments did not satisfy the root activity's requirements:
'DynamicActivity': The following keys from the input dictionary do not map to arguments and must be removed: ExisteTextoRefrencia, Referencias.  Please note that argument names are case sensitive.
Parameter name: rootArgumentValues at Source: Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Quiter_Validacion_Referencias workflow"
03/08/2021,02:20:04,,Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Quiter_Validacion_Referencias workflow: Invoke Email_Responde_Correo_Error workflow,Failed,System exception. Retry: 1. Object reference not set to an instance of an object. at Source: Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Quiter_Validacion_Referencias workflow: Invoke Email_Responde_Correo_Error workflow
03/08/2021,02:23:35,,Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Quiter_Validacion_Referencias workflow: Invoke Email_Responde_Correo_Error workflow,Failed,System exception. Retry: 1. The given key was not present in the dictionary. at Source: Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Quiter_Validacion_Referencias workflow: Invoke Email_Responde_Correo_Error workflow
04/08/2021,07:56:09,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,08:22:11,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:01:47,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:10:58,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:17:35,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:24:58,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:27:45,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:31:57,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:33:09,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:44:09,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:44:49,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:45:29,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:46:38,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,09:47:20,,No se encontro la referencia,Error,Business rule exception.No se encontro la referencia
04/08/2021,10:02:00,,Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte,Failed,System exception. Retry: 1. Column 'Nueva Referencia' does not allow nulls. at Source: Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte
04/08/2021,10:03:00,,Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte,Failed,System exception. Retry: 2. Column 'Nueva Referencia' does not allow nulls. at Source: Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte
04/08/2021,10:12:49,,Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte,Failed,System exception. Retry: 1. Column 'Nueva Referencia' does not allow nulls. at Source: Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte
04/08/2021,10:19:30,,Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte,Failed,System exception. Retry: 1. Column 'Nueva Referencia' does not allow nulls. at Source: Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte
04/08/2021,10:20:30,,Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte,Failed,System exception. Retry: 2. Column 'Nueva Referencia' does not allow nulls. at Source: Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte
04/08/2021,10:32:11,,Invoke Quiter_Confirmar_Refrencia workflow: CV Click - Button,Failed,System exception. Retry: 1. Element not found at Source: Invoke Quiter_Confirmar_Refrencia workflow: CV Click - Button
04/08/2021,10:40:46,,Invoke Excel_Gsuite_Escribir_Referencia workflow: Escribir en la celda el número de referencia,Failed,"System exception. Retry: 1. Value cannot be null.
Parameter name: Cell address at Source: Invoke Excel_Gsuite_Escribir_Referencia workflow: Escribir en la celda el número de referencia"
04/08/2021,10:57:57,,Invoke Quiter_Seleccion_Caja_CV workflow: Double Click Text,Failed,System exception. Retry: 1. Text was not found at Source: Invoke Quiter_Seleccion_Caja_CV workflow: Double Click Text
04/08/2021,11:18:50,,Invoke Quiter_Confirmar_Refrencia workflow: Invoke Quiter_Salir_Gestion_Caja workflow: CV Clic botón Salir busqueda referencia,Failed,System exception. Retry: 1. Element not found at Source: Invoke Quiter_Confirmar_Refrencia workflow: Invoke Quiter_Salir_Gestion_Caja workflow: CV Clic botón Salir busqueda referencia
04/08/2021,11:28:25,,Aviso Nose actualizo asiento,Error,Business rule exception.Aviso Nose actualizo asiento
04/08/2021,11:29:25,,Invoke Quiter_Datos_Adicionales_CV workflow: CV Ingresa concepto,Failed,System exception. Retry: 1. Element not found at Source: Invoke Quiter_Datos_Adicionales_CV workflow: CV Ingresa concepto
04/08/2021,11:46:46,,Aviso Nose actualizo asiento,Error,Business rule exception.Aviso Nose actualizo asiento
04/08/2021,11:51:43,,Aviso Nose actualizo asiento,Error,Business rule exception.Aviso Nose actualizo asiento
04/08/2021,11:52:12,,Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte,Failed,System exception. Retry: 1. Column 'Nueva Referencia' does not allow nulls. at Source: Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte
05/08/2021,12:00:06,,Aviso Nose actualizo asiento,Error,Business rule exception.Aviso Nose actualizo asiento
05/08/2021,12:00:47,,No coinciden Importes,Error,Business rule exception.No coinciden Importes
05/08/2021,12:02:09,,Aviso Nose actualizo asiento,Error,Business rule exception.Aviso Nose actualizo asiento
05/08/2021,12:03:21,,Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Quiter_Validacion_Referencias workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte,Failed,System exception. Retry: 1. Column 'Nueva Referencia' does not allow nulls. at Source: Invoke Quiter_Seleccion_Referencias_CV workflow: Invoke Quiter_Validacion_Referencias workflow: Invoke Reportes_Reporte workflow: Agregar row a tabla Reporte
